boat,fishing_trip_id,departure_date,wind_direction,wind_speed_m_s1,departure_time,return_time,trossa_id,with_leb,net_in_trossa,net_mesh_size_inches,net_height_meshes,net_length_meters,latitude_dms,longitude_dms,soaking_nights,min_depth_fathoms,max_depth_fathoms,lumpfish_per_trossa,birds_per_trossa,black_guillemot,european_shag,great_cormorant,common_eider,common_murre,long-tailed_duck,northern_fulmar,red-throated_loon,atlantic_puffin,harbour_seal,grey_seal,harp_seal,white_beaked_dolphin,bottlenose_dolphin,harbour_porpoise,biopol_onboard,comments
Bara,71,2022.04.27,changing,NA,07:30,14:00,7,,12,10.5,19,38,65d43m30s,21d22m70s,3,4,6,123,2,,,,2,,,,,,,,,,,,,
Bara,71,2022.04.27,changing,NA,07:30,14:00,21,,7,10.5,14,38,65d42m00s,21d24m60s,3,4,8,32,,,,,,,,,,,,,,,,,,
Bara,71,2022.04.27,changing,NA,07:30,14:00,22,,7,10.5,14,38,65d42m20s,21d24m40s,3,4,7,35,1,,,,1,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,6,,11,10.5,18,38,65d43m80s,21d22m00s,2,5,10,116,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,8,,8,10.5,14,38,65d43m40s,21d22m10s,2,4,5,80,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,9,,8,10.5,14,38,65d43m50s,21d21m40s,2,5,5,74,2,,,,2,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,10,,8,10.5,18,38,65d43m40s,21d20m10s,2,5,10,64,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,11,,8,10.5,14,38,65d43m40s,21d20m10s,2,5,10,93,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,12,,8,10.5,14,38,65d43m40s,21d20m10s,2,5,10,94,1,1,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,13,,8,10.5,20,38,65d43m40s,21d20m10s,2,5,10,93,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,14,,8,10.5,14,38,65d43m30s,21d19m10s,2,5,10,70,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,16,,8,10.5,14,38,65d43m40s,21d18m40s,2,5,10,57,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,15,,8,10.5,18,38,65d43m40s,21d18m70s,2,5,7,112,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,3,,9,10.5,20,38,65d40m60s,21d22m90s,2,5,10,48,1,,,1,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,2,,8,10.5,14,38,65d41m40s,21d23m10s,2,5,7,69,,,,,,,,,,,,,,,,,,
Bara,72,2022.04.28,south_west,03-Aug,06:10,14:00,1,LEB,8,10.5,14,38,65d40m60s,21d22m90s,2,4,8,38,3,,,,3,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,22,,7,10.5,14,38,65d42m20s,21d24m40s,2,4,5,26,1,,,,1,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,21,,7,10.5,14,38,65d42m00s,21d24m60s,2,4,5,29,,,,,,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,7,,12,10.5,19,38,65d43m30s,21d22m70s,2,4,5,76,,,,,,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,4,,8,10.5,14,38,65d42m50s,21d23m70s,2,5,5,30,,,,,,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,5,,8,10.5,18,38,65d42m70s,21d23m20s,2,5,5,44,1,,,,1,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,20,,8,10.5,18,38,65d41m70s,21d17m90s,2,6,10,100,,,,,,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,19,,11,10.5,14,38,65d41m60s,21d17m80s,2,5,8,116,,,,,,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,18,,14,10.5,20,38,65d41m60s,21d17m70s,2,7,10,117,,,,,,,,,,,,,,,,,,
Bara,73,2022.04.29,south_west,03-Aug,07:10,14:00,17,,14,10.5,14,38,65d42m10s,21d17m20s,2,8,11,117,,,,,,,,,,,,,,,,,,
Bara,74,2022.05.01,north_east,08-Oct,10:30,15:00,8,,8,10.5,18,38,65d43m40s,21d22m10s,3,4,5,53,1,,,,1,,,,,,,,,,,,,
Bara,74,2022.05.01,north_east,08-Oct,10:30,15:00,10,,8,10.5,18,38,65d43m40s,21d20m10s,3,5,10,50,,,,,,,,,,,,,,,,,,
Bara,74,2022.05.01,north_east,08-Oct,10:30,15:00,13,,8,10.5,20,38,65d43m40s,21d20m10s,3,5,10,100,,,,,,,,,,,,,,,,,,
Bara,74,2022.05.01,north_east,08-Oct,10:30,15:00,16,,8,10.5,14,38,65d43m40s,21d18m40s,3,5,10,83,,,,,,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,14,,8,10.5,14,38,65d43m30s,21d19m10s,7,5,7,113,,,,,,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,12,,8,10.5,14,38,65d42m20s,21d18m40s,7,5,9,163,1,,,,1,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,11,,8,10.5,14,38,65d42m10s,21d17m00s,7,5,10,197,,,,,,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,9,,8,10.5,14,38,65d41m40s,21d17m80s,7,4,8,107,2,,,,2,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,7,,12,10.5,18,38,65d41m60s,21d17m70s,6,4,5,128,,,,,,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,6,,11,10.5,18,38,65d43m30s,21d18m40s,7,7,10,255,,,,,,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,5,,8,10.5,14,38,65d43m30s,21d20m30s,6,4,6,82,3,,,,3,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,3,,9,10.5,20,38,65d41m40s,21d22m50s,7,7,11,140,,,,,,,,,,,,,,,,,,
Bara,75,2022.05.05,NA,NA,04:50,14:00,16,,8,10.5,14,38,65d41m60s,21d22m50s,7,10,12,62,,,,,,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,21,,7,10.5,14,38,65d42m00s,21d24m60s,7,4,5,82,1,,,,1,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,22,,7,10.5,14,38,65d42m20s,21d24m40s,7,4,5,60,2,,,1,1,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,17,,14,10.5,14,38,65d42m10s,21d17m20s,7,8,11,235,,,,,,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,20,,8,10.5,18,38,65d41m70s,21d17m90s,7,6,10,110,,,,,,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,18,,14,10.5,20,38,65d41m60s,21d17m70s,7,7,10,348,,,,,,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,19,,11,10.5,14,38,65d41m60s,21d17m80s,7,5,8,235,,,,,,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,1,LEB,8,10.5,14,38,65d40m60s,21d22m90s,7,4,8,129,,,,,,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,2,,8,10.5,14,38,65d41m40s,21d23m10s,7,5,7,145,,,,,,,,,,,,,,,,,,
Bara,76,2022.05.06,NA,NA,06:00,15:00,4,,8,10.5,14,38,65d42m50s,21d23m70s,7,5,5,60,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,21,,7,10.5,14,38,65d42m00s,21d24m60s,2,4,5,29,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,5,,8,10.5,14,38,65d43m30s,21d20m30s,2,5,6,78,1,,,,1,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,3,,9,10.5,20,38,65d41m40s,21d22m50s,2,6,8,64,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,16,,8,10.5,14,38,65d41m60s,21d22m50s,2,5,15,34,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,6,,11,10.5,18,38,65d43m30s,21d18m40s,2,7,9,102,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,7,,12,10.5,18,38,65d43m30s,21d22m70s,3,4,6,164,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,9,,8,10.5,14,38,65d43m50s,21d21m40s,3,4,6,96,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,14,,8,10.5,14,38,65d43m30s,21d19m10s,3,5,8,90,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,22,,7,10.5,14,38,65d43m50s,21d19m10s,3,5,9,40,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,4,,8,10.5,14,38,65d43m40s,21d18m70s,3,5,6,90,,,,,,,,,,,,,,,,,,
Bara,77,2022.05.08,south_west,03-Aug,13:00,20:00,17,,14,10.5,20,38,65d42m10s,21d17m10s,2,11,13,45,,,,,,,,,,,,,,,,,,
Bara,78,2022.05.09,changing,03-Aug,06:00,,10,,8,10.5,18,38,65d43m40s,21d20m20s,4,5,8,153,,,,,,,,,,,,,,,,,,brought trossa to land due to bad weather forecast
Bara,78,2022.05.09,changing,03-Aug,06:00,,11,,8,10.5,14,38,65d43m40s,21d20m10s,4,5,8,142,,,,,,,,,,,,,,,,,,brought trossa to land due to bad weather forecast
Bara,78,2022.05.09,changing,03-Aug,06:00,,12,,8,10.5,14,38,65d43m40s,21d20m00s,4,4,8,180,,,,,,,,,,,,,,,,,,brought trossa to land due to bad weather forecast
Bara,78,2022.05.09,changing,03-Aug,06:00,,8,,8,10.5,18,38,65d43m50s,21d21m40s,4,5,6,182,1,,,,,,,,,,,,,,,,,brought trossa to land due to bad weather forecast
Bara,78,2022.05.09,changing,03-Aug,06:00,,13,,8,10.5,20,38,65d43m40s,21d19m50s,4,5,9,123,1,,,,,,,,,,,,,,,,,brought trossa to land due to bad weather forecast
Bara,78,2022.05.09,changing,03-Aug,06:00,,15,,8,10.5,18,38,65d43m40s,21d18m40s,4,4,6,125,,,,,,,,,,,,,,,,,,brought trossa to land due to bad weather forecast
Bara,79,2022.05.14,north_east,03-Aug,10:10,16:00,9,,8,10.5,14,38,65d43m30s,21d18m40s,7,13,14,70,,,,,,,,,,,,,,,,,,
Bara,79,2022.05.14,north_east,03-Aug,10:10,16:00,6,,11,10.5,18,38,65d43m30s,21d18m40s,7,9,11,155,,,,,,,,,,,,,,,,,,
Bara,79,2022.05.14,north_east,03-Aug,10:10,16:00,3,,10,10.5,20,38,65d42m00s,21d24m60s,7,14,14,112,,,,,,,,,,,,,,,,,,
Bara,79,2022.05.14,north_east,03-Aug,10:10,16:00,21,,7,10.5,14,38,65d42m00s,21d24m60s,7,9,11,40,,,,,,,,,,,,,,,,,,
Bara,79,2022.05.14,north_east,03-Aug,10:10,16:00,2,,8,10.5,14,38,65d41m40s,21d23m10s,8,10,12,72,,,,,,,,,,,,,,,,,,
Bara,79,2022.05.14,north_east,03-Aug,10:10,16:00,1,LEB,8,10.5,14,38,65d40m60s,21d22m90s,8,7,8,127,,,,,,,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,16,,8,10.5,14,38,65d41m60s,21d22m40s,8,10,14,67,,,,,,,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,5,,8,10.5,18,38,65d41m60s,21d22m30s,8,11,17,46,1,,,,,1,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,7,,12,10.5,20,38,65d42m10s,21d17m00s,7,14,16,97,4,,,,,4,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,17,,14,10.5,20,38,65d42m10s,21d17m10s,7,11,14,206,,,,,,,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,4,,8,10.5,14,38,65d42m60s,21d16m70s,7,19,22,45,,,,,,,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,14,,15,10.5,14,38,65d42m50s,21d16m40s,7,22,24,57,,,,,,,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,18,,14,10.5,20,38,65d41m60s,21d17m70s,8,9,12,267,1,1,,,,,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,19,,11,10.5,14,38,65d41m60s,21d17m80s,8,8,14,160,,,,,,,,,,,,,,,,,,
Bara,80,2022.05.15,changing,03-Aug,08:08,13:00,20,,8,10.5,18,38,65d41m70s,21d17m90s,8,12,15,67,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,13,,8,10.5,20,38,65d43m40s,21d18m40s,2,5,9,43,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,8,,8,10.5,18,38,65d43m50s,21d21m40s,2,5,6,81,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,12,,8,10.5,14,38,65d43m30s,21d20m00s,2,4,8,88,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,15,,8,10.5,18,38,65d43m30s,21d18m40s,2,4,6,71,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,10,,8,10.5,18,38,65d43m40s,21d20m20s,2,5,8,76,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,11,,8,10.5,14,38,65d43m40s,21d20m10s,2,5,8,81,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,9,,8,10.5,14,38,65d43m30s,21d18m40s,2,4,6,74,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,3,,9,10.5,20,38,65d42m00s,21d24m60s,2,7,8,82,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,6,,11,10.5,18,38,65d42m80s,21d22m00s,2,7,9,84,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,1,LEB,8,10.5,14,38,65d40m60s,21d22m90s,2,8,9,44,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,2,,8,10.5,14,38,65d41m40s,21d23m10s,2,8,10,44,,,,,,,,,,,,,,,,,,
Bara,81,2022.05.16,NA,NA,08:00,13:30,21,,7,10.5,14,38,65d42m00s,21d24m60s,2,7,10,60,,,,,,,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,18,,14,10.5,20,38,65d41m60s,21d17m70s,2,9,12,77,,,,,,,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,19,,11,10.5,14,38,65d41m60s,21d17m80s,2,8,14,50,1,,,,,1,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,20,,8,10.5,18,38,65d41m70s,21d17m90s,2,12,15,80,,,,,,,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,17,,14,10.5,14,38,65d42m10s,21d17m10s,2,11,14,31,,,,,,,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,7,,12,10.5,20,38,65d42m10s,21d17m00s,2,14,16,41,,,,,,,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,4,,8,10.5,14,38,65d43m30s,21d19m10s,2,5,8,42,,,,,,,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,14,,15,10.5,14,38,65d43m40s,21d18m40s,2,4,10,92,1,1,,,,,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,16,,8,10.5,14,38,65d43m30s,21d22m60s,2,4,6,63,,,,,,,,,,,,,,,,,,
Bara,82,2022.05.17,north_east,03-Aug,05:43,10:30,5,,8,10.5,18,38,65d42m70s,21d23m20s,2,4,5,77,2,,,,2,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,13,,8,10.5,20,38,65d43m40s,21d18m40s,2,5,9,69,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,8,,8,10.5,18,38,65d43m50s,21d18m40s,2,5,6,72,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,12,,8,10.5,14,38,65d43m30s,21d20m00s,2,4,8,94,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,15,,8,10.5,18,38,65d43m30s,21d18m40s,2,4,6,93,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,10,,8,10.5,18,38,65d43m30s,21d20m20s,2,5,8,66,1,,,1,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,11,,8,10.5,14,38,65d43m40s,21d20m10s,2,5,8,71,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,9,,8,10.5,14,38,65d43m30s,21d18m40s,2,4,6,74,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,3,,9,10.5,20,38,65d42m00s,21d24m60s,2,7,8,76,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,6,,11,10.5,18,38,65d42m80s,21d22m00s,2,7,9,112,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,1,LEB,8,10.5,14,38,65d40m60s,21d22m90s,2,8,9,66,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,2,,8,10.5,14,38,65d41m40s,21d23m10s,2,8,10,66,,,,,,,,,,,,,,,,,,
Bara,83,2022.05.18,north,03-Aug,06:38,11:35,21,,7,10.5,14,38,65d42m00s,21d24m60s,2,7,10,38,,,,,,,,,,,,,,,,,,
