boat,fishing_trip_id,trossa_id,EXP,start,effort,lat,lon,CPUE,BPUE,EPUE,GPUE,LPUE,birds_per_trossa,lumpfish_per_trossa,observer,depth,trossa_area,soaking_nights,bycatch_bin,dist_coast,jday
Kongsey,11,4,control,2022-04-03T06:00:00Z,4416.552,65.7972222222222,-21.2525,0.0226420972740726,0,0,0,0,0,100,1,21.9456,2208.276,2,0,3671.47088273855,93
Saefugl,12,4,control,2022-04-07T06:00:00Z,7134.7584,65.7388888888889,-21.3666666666667,0.0196222481759158,0.000140158915542256,0,0.000140158915542256,0,1,140,1,19.2024,1783.6896,4,1,1082.69906327874,97
Saefugl,12,5,LEB,2022-04-07T06:00:00Z,4540.3008,65.725,-21.3341666666667,0.0330374586635317,0,0,0,0,0,150,1,16.4592,1135.0752,4,0,1045.72960687832,97
Saefugl,12,16,control,2022-04-07T06:00:00Z,5675.376,65.775,-21.2166666666667,0.0177961777334224,0,0,0,0,0,101,1,33.8328,1135.0752,5,0,6275.84081242324,97
Saefugl,12,17,control,2022-04-07T06:00:00Z,7296.912,65.775,-21.2166666666667,0.0134303387515157,0.00013704427297465,0,0.00013704427297465,0,1,98,1,42.9768,1459.3824,5,1,6275.84081242324,97
Saefugl,12,18,control,2022-04-07T06:00:00Z,7296.912,65.7527777777778,-21.2175,0.016445312756958,0.00013704427297465,0,0.00013704427297465,0,1,120,1,36.576,1459.3824,5,1,5403.37265435051,97
Saefugl,12,15,control,2022-04-07T06:00:00Z,5675.376,65.7694444444445,-21.2172222222222,0.0140959823631069,0,0,0,0,0,80,1,32.9184,1135.0752,5,0,6138.9639339882,97
Saefugl,12,14,control,2022-04-07T06:00:00Z,7296.912,65.7611111111111,-21.2172222222222,0.016445312756958,0,0,0,0,0,120,1,39.3192,1459.3824,5,0,5713.97757417589,97
Saefugl,12,13,control,2022-04-07T06:00:00Z,11350.752,65.7638888888889,-21.2016666666667,0.0116291854495632,0,0,0,0,0,132,1,37.4904,2270.1504,5,0,6488.31675265081,97
Saefugl,12,12,control,2022-04-07T06:00:00Z,11350.752,65.7138888888889,-21.2677777777778,0.0127744840165656,0,0,0,0,0,145,1,42.9768,2270.1504,5,0,4173.22167947241,97
Fengsaell,13,9,control,2022-04-01T06:30:00Z,2389.632,65.8333333333333,-20.35,0.0150650811505705,0,0,0,0,0,36,0,29.2608,2389.632,1,0,609.796013898747,91
Fengsaell,13,6,control,2022-04-01T06:30:00Z,2389.632,65.8333333333333,-20.3333333333333,0.00878796400449944,0,0,0,0,0,21,0,22.86,2389.632,1,0,78.075292540381,91
Fengsaell,13,3,control,2022-04-01T06:30:00Z,2389.632,65.7833333333333,-20.8,0.0297116878247362,0,0,0,0,0,71,0,34.7472,2389.632,1,0,11259.7548203036,91
Fengsaell,13,2,control,2022-04-01T06:30:00Z,1672.7424,65.7833333333333,-20.75,0.0167389790561894,0,0,0,0,0,28,0,21.9456,1672.7424,1,0,10427.5511852884,91
Fengsaell,13,4,control,2022-04-01T06:30:00Z,2389.632,65.75,-20.8166666666667,0.0217606727730462,0,0,0,0,0,52,0,18.288,2389.632,1,0,8628.7775989458,91
Fengsaell,14,1,LEB,2022-04-03T06:00:00Z,7168.896,65.7833333333333,-20.8166666666667,0.015762538611245,0,0,0,0,0,113,0,28.3464,2389.632,3,0,11624.0168505121,93
Fengsaell,14,2,control,2022-04-03T06:00:00Z,3345.4848,65.7833333333333,-20.8,0.0179346204173458,0,0,0,0,0,60,0,21.9456,1672.7424,2,0,11259.7548203036,93
Fengsaell,14,3,control,2022-04-03T06:00:00Z,4779.264,65.7833333333333,-20.8,0.0077417778134876,0,0,0,0,0,37,0,34.7472,2389.632,2,0,11259.7548203036,93
Fengsaell,14,7,control,2022-04-03T06:00:00Z,7168.896,65.7666666666667,-20.8166666666667,0.0228766047101255,0,0,0,0,0,164,0,27.432,2389.632,3,0,10067.3851845309,93
Fengsaell,14,5,control,2022-04-03T06:00:00Z,7168.896,65.75,-20.8,0.0170179620404592,0,0,0,0,0,122,0,23.7744,2389.632,3,0,8130.76472179422,93
Fengsaell,14,4,control,2022-04-03T06:00:00Z,4779.264,65.75,-20.8166666666667,0.0115080481011302,0,0,0,0,0,55,0,18.288,2389.632,2,0,8628.7775989458,93
Fengsaell,14,8,control,2022-04-03T06:00:00Z,7168.896,65.75,-20.7333333333333,0.00976440444944382,0,0,0,0,0,70,0,23.7744,2389.632,3,0,6658.56462529995,93
Fengsaell,14,10,control,2022-04-03T06:00:00Z,7168.896,65.7333333333333,-20.7,0.0111593193707929,0,0,0,0,0,80,0,21.9456,2389.632,3,0,4508.09016620623,93
Fengsaell,15,12,control,2022-04-07T05:30:00Z,16727.424,65.7166666666667,-20.6833333333333,0.00544016819326156,0,0,0,0,0,91,0,34.7472,2389.632,7,0,2556.00005184303,97
Fengsaell,15,13,control,2022-04-07T05:30:00Z,16727.424,65.7333333333333,-20.7,0.00741297643916959,0,0,0,0,0,124,0,32.004,2389.632,7,0,4508.09016620623,97
Fengsaell,15,10,control,2022-04-07T05:30:00Z,9558.528,65.7333333333333,-20.7,0.00721868471798168,0,0,0,0,0,69,0,21.9456,2389.632,4,0,4508.09016620623,97
Fengsaell,15,8,control,2022-04-07T05:30:00Z,9558.528,65.75,-20.7333333333333,0.00554478681236274,0,0,0,0,0,53,0,23.7744,2389.632,4,0,6658.56462529995,97
Fengsaell,15,7,control,2022-04-07T05:30:00Z,9558.528,65.7666666666667,-20.8166666666667,0.00889258262360062,0,0,0,0,0,85,0,27.432,2389.632,4,0,10067.3851845309,97
Fengsaell,15,5,control,2022-04-07T05:30:00Z,9558.528,65.75,-20.8,0.00617249852696984,0.000209237238202368,0,0.000209237238202368,0,2,59,0,23.7744,2389.632,4,1,8130.76472179422,97
Fengsaell,15,4,control,2022-04-07T05:30:00Z,9558.528,65.75,-20.8166666666667,0.0151696997696716,0,0,0,0,0,145,0,18.288,2389.632,4,0,8628.7775989458,97
Fengsaell,16,6,control,2022-04-08T06:30:00Z,19117.056,65.8333333333333,-20.3333333333333,0.00528324026460978,0,0,0,0,0,101,0,30.1752,2389.632,8,0,78.075292540381,98
Fengsaell,16,9,control,2022-04-08T06:30:00Z,19117.056,65.8333333333333,-20.35,0.00428936338314854,0,0,0,0,0,82,0,31.0896,2389.632,8,0,609.796013898747,98
Fengsaell,16,3,control,2022-04-08T06:30:00Z,11948.16,65.7833333333333,-20.8,0.00945752316674701,8.3694895280947e-05,0,8.3694895280947e-05,0,1,113,0,34.7472,2389.632,5,1,11259.7548203036,98
Fengsaell,16,2,control,2022-04-08T06:30:00Z,8363.712,65.7833333333333,-20.8,0.00801079711974779,0,0,0,0,0,67,0,21.9456,1672.7424,5,0,11259.7548203036,98
Fengsaell,16,1,LEB,2022-04-08T06:30:00Z,11948.16,65.7833333333333,-20.8166666666667,0.00610972735550913,0,0,0,0,0,73,0,23.7744,2389.632,5,0,11624.0168505121,98
Fengsaell,16,4,control,2022-04-08T06:30:00Z,2389.632,65.7666666666667,-20.8166666666667,0.014228132197761,0,0,0,0,0,34,0,18.288,2389.632,1,0,10067.3851845309,98
Kongsey,17,16,control,2022-04-07T05:40:00Z,8833.104,65.725,-21.3008333333333,0.0113210486370363,0,0,0,0,0,100,0,21.0312,2208.276,4,0,2221.09730491007,97
Kongsey,17,3,control,2022-04-07T05:40:00Z,8833.104,65.7277777777778,-21.2858333333333,0.0237742021377763,0.000113210486370363,0.000113210486370363,0,0,1,210,0,18.288,2208.276,4,1,2563.58798359052,97
Kongsey,17,13,control,2022-04-07T05:40:00Z,8833.104,65.7388888888889,-21.2688888888889,0.00679262918222179,0,0,0,0,0,60,0,24.6888,2208.276,4,0,2897.65627219008,97
Kongsey,17,1,control,2022-04-07T05:40:00Z,8833.104,65.7333333333333,-21.2672222222222,0.0113210486370363,0,0,0,0,0,100,0,31.0896,2208.276,4,0,3080.1018971028,97
Kongsey,17,4,control,2022-04-07T05:40:00Z,8833.104,65.7972222222222,-21.2666666666667,0.0101889437733327,0,0,0,0,0,90,0,40.2336,2208.276,4,0,3079.48800783018,97
Kongsey,17,10,control,2022-04-07T05:40:00Z,8833.104,65.825,-21.2836111111111,0.0147173632281472,0,0,0,0,0,130,0,26.5176,2208.276,4,0,1158.73905093572,97
Kongsey,17,5,control,2022-04-07T05:40:00Z,8833.104,65.8166666666667,-21.2683333333333,0.0169815729555545,0,0,0,0,0,150,0,39.3192,2208.276,4,0,2161.50310842187,97
Kongsey,17,6,control,2022-04-07T05:40:00Z,8833.104,65.8194444444445,-21.2683333333333,0.0158494680918508,0,0,0,0,0,140,0,34.7472,2208.276,4,0,2040.68481945159,97
Kongsey,17,7,control,2022-04-07T05:40:00Z,8833.104,65.8333333333333,-21.2666666666667,0.0113210486370363,0,0,0,0,0,100,0,23.7744,2208.276,4,0,1506.41859171335,97
Kongsey,17,9,control,2022-04-07T05:40:00Z,8833.104,65.8555555555556,-21.235,0.0113210486370363,0,0,0,0,0,100,0,29.2608,2208.276,4,0,1969.75990242308,97
Kongsey,17,11,control,2022-04-07T05:40:00Z,5299.8624,65.8416666666667,-21.25,0.0188684143950605,0,0,0,0,0,100,0,32.9184,1324.9656,4,0,1841.9240914831,97
Kongsey,17,8,control,2022-04-07T05:40:00Z,8833.104,65.8361111111111,-21.2355555555556,0.0135852583644436,0,0,0,0,0,120,0,32.9184,2208.276,4,0,2688.71237738357,97
Kongsey,17,RA,LEB,2022-04-07T05:40:00Z,8833.104,65.8333333333333,-21.25,0.0169815729555545,0,0,0,0,0,150,0,38.4048,2208.276,4,0,2204.62799231075,97
Kongsey,18,16,control,2022-04-08T05:30:00Z,2208.276,65.725,-21.3008333333333,0.0475484042755525,0,0,0,0,0,105,0,20.1168,2208.276,1,0,2221.09730491007,98
Kongsey,18,3,control,2022-04-08T05:30:00Z,2208.276,65.7277777777778,-21.2855555555556,0.0203778875466654,0,0,0,0,0,45,0,17.3736,2208.276,1,0,2574.07665395482,98
Kongsey,18,15,control,2022-04-08T05:30:00Z,2208.276,65.7388888888889,-21.2855555555556,0.0294347264562944,0,0,0,0,0,65,0,29.2608,2208.276,1,0,2138.94215757286,98
Kongsey,18,1,control,2022-04-08T05:30:00Z,2208.276,65.7333333333333,-21.2672222222222,0.0203778875466654,0,0,0,0,0,45,0,31.0896,2208.276,1,0,3080.1018971028,98
Kongsey,18,14,control,2022-04-08T05:30:00Z,11041.38,65.7388888888889,-21.2347222222222,0.00905683890962905,0,0,0,0,0,100,0,31.0896,2208.276,5,0,4455.95489724849,98
Kongsey,18,13,control,2022-04-08T05:30:00Z,11041.38,65.7361111111111,-21.2191666666667,0.00905683890962905,0,0,0,0,0,100,0,50.292,2208.276,5,0,5188.06913282026,98
Kongsey,18,2,control,2022-04-08T05:30:00Z,11041.38,65.7444444444445,-21.2333333333333,0.00996252280059196,0,0,0,0,0,110,0,28.3464,2208.276,5,0,4532.15969105907,98
Kongsey,18,12,control,2022-04-08T05:30:00Z,6624.828,65.7833333333333,-21.2177777777778,0.0226420972740726,0,0,0,0,0,150,0,42.0624,1324.9656,5,0,5771.91939758307,98
Kongsey,18,17,control,2022-04-08T05:30:00Z,11041.38,65.7833333333333,-21.2,0.0117738905825178,0,0,0,0,0,130,0,58.5216,2208.276,5,0,6488.53628329002,98
Kongsey,18,9,control,2022-04-08T05:30:00Z,2208.276,65.8555555555556,-21.2347222222222,0.019019361710221,0,0,0,0,0,42,0,29.2608,2208.276,1,0,1982.35868042562,98
Kongsey,18,11,control,2022-04-08T05:30:00Z,1324.9656,65.8416666666667,-21.2358333333333,0.0513220871545646,0,0,0,0,0,68,0,29.2608,1324.9656,1,0,2435.14774755559,98
Kongsey,18,8,control,2022-04-08T05:30:00Z,2208.276,65.8361111111111,-21.2358333333333,0.0362273556385162,0,0,0,0,0,80,0,32.004,2208.276,1,0,2677.07859582699,98
Kongsey,18,7,control,2022-04-08T05:30:00Z,2208.276,65.8333333333333,-21.2675,0.0181136778192581,0,0,0,0,0,40,0,25.6032,2208.276,1,0,1471.50605355131,98
Kongsey,18,6,control,2022-04-08T05:30:00Z,2208.276,65.8194444444445,-21.2686111111111,0.0181136778192581,0,0,0,0,0,40,0,25.6032,2208.276,1,0,2029.04091049803,98
Kongsey,19,4,control,2022-04-10T05:40:00Z,6624.828,65.8083333333333,-21.3019444444444,0.0249063070014799,0.000754736575802421,0.000603789260641937,0.000150947315160484,0,5,165,1,13.716,2208.276,3,1,1114.27754887568,100
Kongsey,19,10,control,2022-04-10T05:40:00Z,6624.828,65.8194444444445,-21.2838888888889,0.00830210233382663,0,0,0,0,0,55,1,17.3736,2208.276,3,0,1388.59221597681,100
Kongsey,19,RA,LEB,2022-04-10T05:40:00Z,6624.828,65.825,-21.2838888888889,0.0301894630320968,0.000301894630320968,0,0.000150947315160484,0,2,200,1,20.1168,2208.276,3,1,1147.0964533327,100
Kongsey,19,5,control,2022-04-10T05:40:00Z,6624.828,65.825,-21.2683333333333,0.0150947315160484,0.000150947315160484,0.000150947315160484,0,0,1,100,1,20.1168,2208.276,3,1,1799.04822956338,100
Kongsey,19,9,control,2022-04-10T05:40:00Z,4416.552,65.8555555555556,-21.2347222222222,0.0135852583644436,0.000226420972740726,0,0.000226420972740726,0,1,60,1,26.5176,2208.276,2,1,1982.35868042562,100
Kongsey,19,11,control,2022-04-10T05:40:00Z,2649.9312,65.8388888888889,-21.2358333333333,0.0301894630320968,0,0,0,0,0,80,1,32.004,1324.9656,2,0,2556.11317423438,100
Kongsey,19,8,control,2022-04-10T05:40:00Z,4416.552,65.8361111111111,-21.2358333333333,0.0158494680918508,0,0,0,0,0,70,1,32.004,2208.276,2,0,2677.07859582699,100
Kongsey,19,7,control,2022-04-10T05:40:00Z,4416.552,65.8333333333333,-21.2669444444444,0.0158494680918508,0,0,0,0,0,70,1,27.432,2208.276,2,0,1494.78110087289,100
Kongsey,19,6,control,2022-04-10T05:40:00Z,4416.552,65.8194444444445,-21.2683333333333,0.0158494680918508,0,0,0,0,0,70,1,26.5176,2208.276,2,0,2040.68481945159,100
Kongsey,19,17,control,2022-04-10T05:40:00Z,4416.552,65.7888888888889,-21.2188888888889,0.0113210486370363,0.000226420972740726,0,0.000226420972740726,0,1,50,1,48.4632,2208.276,2,1,5445.72769690449,100
Kongsey,19,12,control,2022-04-10T05:40:00Z,2649.9312,65.7833333333333,-21.2177777777778,0.0226420972740726,0,0,0,0,0,60,1,45.72,1324.9656,2,0,5771.91939758307,100
Kongsey,19,13,control,2022-04-10T05:40:00Z,4416.552,65.7388888888889,-21.2355555555556,0.0147173632281472,0,0,0,0,0,65,1,54.864,2208.276,2,0,4417.92489924248,100
Kongsey,19,14,control,2022-04-10T05:40:00Z,4416.552,65.7361111111111,-21.2347222222222,0.0135852583644436,0,0,0,0,0,60,1,28.3464,2208.276,2,0,4481.48024710222,100
Kongsey,19,2,control,2022-04-10T05:40:00Z,4416.552,65.7444444444445,-21.2333333333333,0.0192457826829617,0.000226420972740726,0.000226420972740726,0,0,1,85,1,26.5176,2208.276,2,1,4532.15969105907,100
Kongsey,19,1,control,2022-04-10T05:40:00Z,4416.552,65.7333333333333,-21.2672222222222,0.0113210486370363,0,0,0,0,0,50,1,30.1752,2208.276,2,0,3080.1018971028,100
Kongsey,19,15,control,2022-04-10T05:40:00Z,4416.552,65.7388888888889,-21.2686111111111,0.0316989361837017,0,0,0,0,0,140,1,28.3464,2208.276,2,0,2910.31368067976,100
Kongsey,19,3,control,2022-04-10T05:40:00Z,4416.552,65.7277777777778,-21.2858333333333,0.0271705167288872,0.000452841945481453,0.000226420972740726,0.000226420972740726,0,2,120,1,20.1168,2208.276,2,1,2563.58798359052,100
Kongsey,19,16,control,2022-04-10T05:40:00Z,4416.552,65.7222222222222,-21.3008333333333,0.0339631459111089,0,0,0,0,0,150,1,21.0312,2208.276,2,0,2417.73693527375,100
Saefugl,20,2,control,2022-04-08T06:00:00Z,10702.1376,65.6888888888889,-21.3691666666667,0.0105586383041833,0.000186878554056341,9.34392770281705e-05,9.34392770281705e-05,0,2,113,0,21.0312,1783.6896,6,1,2363.98709765285,98
Saefugl,20,1,control,2022-04-08T06:00:00Z,6810.4512,65.6777777777778,-21.3836111111111,0.0120403182684871,0.000146833149615697,0.000146833149615697,0,0,1,82,0,21.0312,1135.0752,6,1,2796.80897762653,98
Saefugl,20,3,control,2022-04-08T06:00:00Z,9729.216,65.6944444444445,-21.3680555555556,0.0127451173866425,0,0,0,0,0,124,0,21.9456,1621.536,6,0,2010.47760515457,98
Saefugl,20,6,control,2022-04-08T06:00:00Z,5675.376,65.7138888888889,-21.2680555555556,0.0109243863314078,0,0,0,0,0,62,0,36.576,1135.0752,5,0,4163.42911817558,98
Saefugl,20,11,control,2022-04-08T06:00:00Z,7803.642,65.7027777777778,-21.2833333333333,0.0147367088341572,0,0,0,0,0,115,0,36.576,1560.7284,5,0,4411.60685927598,98
Saefugl,20,10,control,2022-04-08T06:00:00Z,9931.908,65.7055555555556,-21.2833333333333,0.0145994103046464,0.000201371176615812,0,0.000201371176615812,0,2,145,0,31.0896,1986.3816,5,1,4214.90094494878,98
Saefugl,20,9,control,2022-04-08T06:00:00Z,5675.376,65.6944444444445,-21.2855555555556,0.0167389790561894,0,0,0,0,0,95,0,13.716,1135.0752,5,0,4923.30811042118,98
Saefugl,20,8,control,2022-04-08T06:00:00Z,5675.376,65.7027777777778,-21.285,0.0100433874337136,0,0,0,0,0,57,0,44.8056,1135.0752,5,0,4352.81367810434,98
Saefugl,20,7,control,2022-04-08T06:00:00Z,9931.908,65.7,-21.2852777777778,0.0130891264800278,0,0,0,0,0,130,0,26.5176,1986.3816,5,0,4539.7132301448,98
Saefugl,20,5,LEB,2022-04-08T06:00:00Z,1135.0752,65.725,-21.3341666666667,0.068717914020146,0,0,0,0,0,78,0,13.716,1135.0752,1,0,1045.72960687832,98
Saefugl,20,4,control,2022-04-08T06:00:00Z,1783.6896,65.7388888888889,-21.3666666666667,0.0448508529735219,0,0,0,0,0,80,0,19.2024,1783.6896,1,0,1082.69906327874,98
Saefugl,21,4,control,2022-04-10T06:30:00Z,3567.3792,65.7388888888889,-21.3666666666667,0.0322365505747188,0.000280317831084512,0.000280317831084512,0,0,1,115,0,8.2296,1783.6896,2,1,1082.69906327874,100
Saefugl,21,5,LEB,2022-04-10T06:30:00Z,2270.1504,65.725,-21.3341666666667,0.0484549393731799,0.00044049944884709,0.00044049944884709,0,0,1,110,0,6.4008,1135.0752,2,1,1045.72960687832,100
Saefugl,21,6,control,2022-04-10T06:30:00Z,2270.1504,65.725,-21.3011111111111,0.0484549393731799,0,0,0,0,0,110,0,14.6304,1135.0752,2,0,2211.30469961657,100
Saefugl,21,14,control,2022-04-10T06:30:00Z,4378.1472,65.7611111111111,-21.2172222222222,0.0171305341218313,0,0,0,0,0,75,0,32.004,1459.3824,3,0,5713.97757417589,100
Saefugl,21,15,control,2022-04-10T06:30:00Z,3405.2256,65.7694444444445,-21.2172222222222,0.0234933039385114,0,0,0,0,0,80,0,32.004,1135.0752,3,0,6138.9639339882,100
Saefugl,21,16,control,2022-04-10T06:30:00Z,3405.2256,65.775,-21.2166666666667,0.0220249724423545,0,0,0,0,0,75,0,34.7472,1135.0752,3,0,6275.84081242324,100
Saefugl,21,17,control,2022-04-10T06:30:00Z,4378.1472,65.775,-21.2166666666667,0.0242111548921882,0,0,0,0,0,106,0,78.6384,1459.3824,3,0,6275.84081242324,100
Saefugl,21,18,control,2022-04-10T06:30:00Z,4378.1472,65.7694444444445,-21.2175,0.0216986765543196,0,0,0,0,0,95,0,44.8056,1459.3824,3,0,6128.12600826105,100
Saefugl,21,13,control,2022-04-10T06:30:00Z,6810.4512,65.7666666666667,-21.2011111111111,0.0161516464577266,0,0,0,0,0,110,0,33.8328,2270.1504,3,0,6639.23510862393,100
Saefugl,21,12,control,2022-04-10T06:30:00Z,6810.4512,65.7138888888889,-21.2677777777778,0.0161516464577266,0,0,0,0,0,110,0,42.9768,2270.1504,3,0,4173.22167947241,100
Saefugl,21,10,control,2022-04-10T06:30:00Z,3972.7632,65.7055555555556,-21.2833333333333,0.0145994103046464,0.000251713970769766,0,0.000251713970769766,0,1,58,0,27.432,1986.3816,2,1,4214.90094494878,100
Saefugl,21,7,control,2022-04-10T06:30:00Z,3972.7632,65.7,-21.2852777777778,0.0163614081000348,0.000251713970769766,0,0.000251713970769766,0,1,65,0,22.86,1986.3816,2,1,4539.7132301448,100
Saefugl,21,1,control,2022-04-10T06:30:00Z,2270.1504,65.6777777777778,-21.3836111111111,0.019822475198119,0,0,0,0,0,45,0,21.0312,1135.0752,2,0,2796.80897762653,100
Saefugl,21,2,control,2022-04-10T06:30:00Z,3567.3792,65.6888888888889,-21.3691666666667,0.0196222481759158,0,0,0,0,0,70,0,20.1168,1783.6896,2,0,2363.98709765285,100
Saefugl,21,3,control,2022-04-10T06:30:00Z,3243.072,65.6944444444445,-21.3680555555556,0.0215844729935074,0,0,0,0,0,70,0,21.9456,1621.536,2,0,2010.47760515457,100
Saefugl,21,19,control,2022-04-10T06:30:00Z,2918.7648,65.6833333333333,-21.3691666666667,0.0188435875340144,0,0,0,0,0,55,0,12.8016,1459.3824,2,0,2758.95927453096,100
Simma,22,16,LEB,2022-03-31T06:00:00Z,1766.6208,65.925,-21.2555555555556,0.036793408070368,0,0,0,0,0,65,0,30.1752,1766.6208,1,0,1664.14643385827,90
Simma,22,15,control,2022-03-31T06:00:00Z,2061.0576,65.9180555555556,-21.2286111111111,0.026685328930157,0,0,0,0,0,55,0,56.6928,2061.0576,1,0,2668.9354858463,90
Simma,22,13,control,2022-03-31T06:00:00Z,2061.0576,65.8675,-21.2386111111111,0.0431817140869814,0,0,0,0,0,89,0,57.6072,2061.0576,1,0,1833.63795631214,90
Simma,22,12,control,2022-03-31T06:00:00Z,2061.0576,65.8711111111111,-21.2425,0.0242593899365064,0,0,0,0,0,50,0,24.6888,2061.0576,1,0,1789.29542478273,90
Simma,22,11,control,2022-03-31T06:00:00Z,2061.0576,65.8630555555556,-21.2422222222222,0.03784464830095,0,0,0,0,0,78,0,34.7472,2061.0576,1,0,1635.33928061727,90
Simma,22,14,control,2022-03-31T06:00:00Z,2061.0576,65.8727777777778,-21.2388888888889,0.0349335215085692,0,0,0,0,0,72,0,53.0352,2061.0576,1,0,2018.67154876185,90
Simma,22,8,control,2022-03-31T06:00:00Z,2061.0576,65.7252777777778,-21.1569444444444,0.0257149533326968,0,0,0,0,0,53,0,44.8056,2061.0576,1,0,8190.24227744944,90
Simma,22,7,control,2022-03-31T06:00:00Z,2061.0576,65.7202777777778,-21.1411111111111,0.0475484042755525,0,0,0,0,0,98,0,27.432,2061.0576,1,0,9023.98339029371,90
Simma,22,6,control,2022-03-31T06:00:00Z,1766.6208,65.7266666666667,-21.1419444444444,0.027736569160739,0,0,0,0,0,49,0,44.8056,1766.6208,1,0,8832.55004286584,90
Simma,22,5,control,2022-03-31T06:00:00Z,1472.184,65.7308333333333,-21.1194444444444,0.0135852583644436,0,0,0,0,0,20,0,46.6344,1472.184,1,0,9782.10396761856,90
Simma,22,4,control,2022-03-31T06:00:00Z,2061.0576,65.7272222222222,-21.1194444444444,0.0164963851568243,0,0,0,0,0,34,0,42.0624,2061.0576,1,0,9836.31620526767,90
Simma,22,3,control,2022-03-31T06:00:00Z,2061.0576,65.7222222222222,-21.1222222222222,0.0184371363517449,0,0,0,0,0,38,0,43.8912,2061.0576,1,0,9813.56441320523,90
Simma,22,2,control,2022-03-31T06:00:00Z,2061.0576,65.7275,-21.1194444444444,0.0208630753453955,0,0,0,0,0,43,0,44.8056,2061.0576,1,0,9831.57443328393,90
Simma,22,1,control,2022-03-31T06:00:00Z,2061.0576,65.7255555555556,-21.1336111111111,0.0252297655339666,0,0,0,0,0,52,0,30.1752,2061.0576,1,0,9229.62079622112,90
Simma,23,16,LEB,2022-04-02T06:10:00Z,3533.2416,65.925,-21.2541666666667,0.0458502469799971,0,0,0,0,0,162,0,30.1752,1766.6208,2,0,1724.58300159093,92
Simma,23,15,control,2022-04-02T06:10:00Z,4122.1152,65.9186111111111,-21.2291666666667,0.0194075119492051,0,0,0,0,0,80,0,55.7784,2061.0576,2,0,2650.28082182586,92
Simma,23,14,control,2022-04-02T06:10:00Z,4122.1152,65.8719444444444,-21.2361111111111,0.0215908570434907,0,0,0,0,0,89,0,53.9496,2061.0576,2,0,2092.05633824509,92
Simma,23,13,control,2022-04-02T06:10:00Z,4122.1152,65.8672222222222,-21.2375,0.0274131106282522,0,0,0,0,0,113,0,58.5216,2061.0576,2,0,1877.69948339337,92
Simma,23,12,control,2022-04-02T06:10:00Z,4122.1152,65.8694444444445,-21.2430555555556,0.0245019838358714,0,0,0,0,0,101,0,23.7744,2061.0576,2,0,1695.6116872891,92
Simma,23,11,control,2022-04-02T06:10:00Z,4122.1152,65.8638888888889,-21.2419444444444,0.0211056692447606,0,0,0,0,0,87,0,37.4904,2061.0576,2,0,1647.91628437349,92
Simma,23,1,control,2022-04-02T06:10:00Z,4122.1152,65.725,-21.1344444444444,0.0225612326409509,0,0,0,0,0,93,0,23.7744,2061.0576,2,0,9203.86737520265,92
Simma,23,2,control,2022-04-02T06:10:00Z,4122.1152,65.7166666666667,-21.1205555555556,0.0155260095593641,0,0,0,0,0,64,0,42.0624,2061.0576,2,0,10036.2348371934,92
Simma,23,3,control,2022-04-02T06:10:00Z,4122.1152,65.7211111111111,-21.125,0.015040821760634,0,0,0,0,0,62,0,36.576,2061.0576,2,0,9716.76552852156,92
Simma,23,4,control,2022-04-02T06:10:00Z,4122.1152,65.7266666666667,-21.1211111111111,0.0116445071695231,0,0,0,0,0,48,0,42.0624,2061.0576,2,0,9770.90179791803,92
Simma,23,5,control,2022-04-02T06:10:00Z,2944.368,65.7280555555556,-21.1258333333333,0.0122267325279992,0,0,0,0,0,36,0,36.576,1472.184,2,0,9533.56234388151,92
Simma,23,6,control,2022-04-02T06:10:00Z,3533.2416,65.7263888888889,-21.1333333333333,0.0164155205237027,0,0,0,0,0,58,0,41.148,1766.6208,2,0,9225.42087303918,92
Simma,23,7,control,2022-04-02T06:10:00Z,4122.1152,65.7202777777778,-21.1405555555556,0.0143130400625388,0,0,0,0,0,59,0,25.6032,2061.0576,2,0,9048.55249251624,92
Simma,23,8,control,2022-04-02T06:10:00Z,4122.1152,65.7261111111111,-21.1411111111111,0.0283834862257125,0,0,0,0,0,117,0,28.3464,2061.0576,2,0,8881.26581834598,92
Simma,23,9,control,2022-04-02T06:10:00Z,6183.1728,65.7252777777778,-21.1569444444444,0.0194075119492051,0,0,0,0,0,120,0,42.0624,2061.0576,3,0,8190.24227744944,92
Simma,23,10,control,2022-04-02T06:10:00Z,6183.1728,65.7213888888889,-21.1522222222222,0.0148790924943906,0,0,0,0,0,92,0,44.8056,2061.0576,3,0,8501.25232724395,92
Simma,24,16,LEB,2022-04-03T05:15:00Z,1766.6208,65.925,-21.2541666666667,0.0311328837518499,0,0,0,0,0,55,0,27.432,1766.6208,1,0,1724.58300159093,93
Simma,24,15,control,2022-04-03T05:15:00Z,2061.0576,65.9238888888889,-21.2380555555556,0.0131000705657134,0,0,0,0,0,27,0,20.1168,2061.0576,1,0,2390.82247656675,93
Simma,24,14,control,2022-04-03T05:15:00Z,2061.0576,65.8727777777778,-21.2391666666667,0.0140704461631737,0,0,0,0,0,29,0,52.1208,2061.0576,1,0,2007.50457259106,93
Simma,24,12,control,2022-04-03T05:15:00Z,2061.0576,65.8688888888889,-21.2447222222222,0.0359038971060294,0,0,0,0,0,74,0,22.86,2061.0576,1,0,1603.84910052709,93
